Date,Airline,Flight,From,To,Dep Terminal,Dep Gate,Arr Terminal,Arr Gate,Canceled,Diverted To,Gate Departure (Scheduled),Gate Departure (Actual),Take off (Scheduled),Take off (Actual),Landing (Scheduled),Landing (Actual),Gate Arrival (Scheduled),Gate Arrival (Actual),Aircraft Type Name,Tail Number,PNR,Seat,Seat Type,Cabin Class,Flight Reason,Notes,Flight Flighty ID,Airline Flighty ID,Departure Airport Flighty ID,Arrival Airport Flighty ID,Diverted To Airport Flighty ID,Aircraft Type Flighty ID
2025-03-19,UAL,1599,ORD,DEN,1,B16,Main,B38,false,,2025-03-19T08:45,2025-03-19T08:41,,,,,2025-03-19T10:35,2025-03-19T10:21,Boeing 777-200 ER,,,,,,,,0582456b-676e-48cd-927b-bdb243cf7d7a,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,d00b5728-0678-4689-b660-fe9e583203dc,,a0f171e1-86df-426a-8922-e460c0660ae6
2025-03-19,UAL,1315,DEN,STL,Main,B15,1,A14,false,,2025-03-19T13:30,2025-03-19T13:28,,,,,2025-03-19T16:34,2025-03-19T16:36,Airbus A320,,,,,,,,2cbbbda9-a12d-4961-bad4-9a3e2fc5c7f2,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,30c8d2d4-ab3c-4e75-bfff-7786e54941ae,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-19,UAL,1156,STL,ORD,1,A14,1,B19,false,,2025-03-19T17:33,2025-03-19T19:20,,,,,2025-03-19T18:55,2025-03-19T21:11,Airbus A320,,,,,,,,2d2ebfd1-5216-4fd0-b82b-b78c51b0e08d,b57b4c86-4724-48f1-80be-d7de4036004a,30c8d2d4-ab3c-4e75-bfff-7786e54941ae,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-21,UAL,1768,ORD,MCO,2,E8,B,35,false,,2025-03-21T07:35,2025-03-21T07:32,,,,,2025-03-21T11:24,2025-03-21T11:08,Airbus A321neo,,,,,,,,40fd3ed5-31a6-4591-a09d-c40b8e560ea9,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-03-21,UAL,2475,MCO,ORD,B,35,1,B5,false,,2025-03-21T12:36,2025-03-21T12:28,,,,,2025-03-21T14:49,2025-03-21T14:29,Airbus A321neo,,,,,,,,f43f502e-67f8-4283-969f-bd0162764854,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-03-23,UAL,2302,ORD,BWI,1,B19,Main,D15,false,,2025-03-23T07:00,2025-03-23T06:57,,,,,2025-03-23T09:55,2025-03-23T09:40,Airbus A320,,,,,,,,e4220b10-e259-4fe5-953b-b9de8e9c092c,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,4923b37c-381e-48e6-ba91-7c75d4151f64,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-23,UAL,1469,BWI,ORD,Main,D15,1,B4,false,,2025-03-23T10:51,2025-03-23T10:43,,,,,2025-03-23T12:13,2025-03-23T11:51,Airbus A320,,,,,,,,8a760a5e-44f4-4c4b-883a-48c9fbd783b3,b57b4c86-4724-48f1-80be-d7de4036004a,4923b37c-381e-48e6-ba91-7c75d4151f64,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-23,UAL,4552,ORD,GRR,2,F23,Main,A1,false,,2025-03-23T14:00,2025-03-23T13:54,,,,,2025-03-23T16:06,2025-03-23T15:50,Bombardier CRJ700,,,,,,,,ce603427-7baf-430a-8be6-809a76729e48,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,efa1ef51-d270-4e94-85b0-18a91d9adebf,,1404a49a-a829-47ff-b37b-6c9273f21c77
2025-03-24,UAL,2417,GRR,ORD,Main,A3,1,C3,false,,2025-03-24T09:20,2025-03-24T09:17,,,,,2025-03-24T09:32,2025-03-24T09:49,Airbus A319,,,,,,,,43e50381-7764-4c20-8e19-37d2ac010520,b57b4c86-4724-48f1-80be-d7de4036004a,efa1ef51-d270-4e94-85b0-18a91d9adebf,a5eff314-18e7-4c87-bd38-0131882f1b8d,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-03-24,UAL,1640,ORD,PHX,1,B6,3,E1,false,,2025-03-24T10:50,2025-03-24T10:46,,,,,2025-03-24T13:02,2025-03-24T12:17,Airbus A321neo,,,,,,,,7017c8ad-25a4-4c77-8cc9-fd2050ef55cf,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a2f06eec-440b-48dd-9096-f9051e8a07ef,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-03-24,UAL,657,PHX,ORD,3,E1,1,B11,false,,2025-03-24T14:33,2025-03-24T14:24,,,,,2025-03-24T20:05,2025-03-24T20:26,Airbus A321neo,,,,,,,,22a0bf35-c316-4b07-9c7f-65dc655f13ac,b57b4c86-4724-48f1-80be-d7de4036004a,a2f06eec-440b-48dd-9096-f9051e8a07ef,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-03-25,UAL,455,ORD,MCO,1,B8,B,48,false,,2025-03-25T13:10,2025-03-25T13:04,,,,,2025-03-25T16:57,2025-03-25T16:37,Airbus A321neo,,,,,,,,41032a4d-d7a4-46f6-bbb2-58a56a0b89ec,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-03-25,UAL,2000,MCO,ORD,B,48,2,E11,false,,2025-03-25T18:14,2025-03-25T18:11,,,,,2025-03-25T20:25,2025-03-25T20:24,Airbus A321neo,,,,,,,,d04aab0f-f61e-4f59-9550-6db17dd077ac,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-03-26,UAL,1640,ORD,PHX,1,C21,3,E5,false,,2025-03-26T10:50,2025-03-26T10:49,,,,,2025-03-26T13:02,2025-03-26T12:30,Boeing 737-800,,,,,,,,990900d6-d979-4de1-a1dc-dca20138cc19,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a2f06eec-440b-48dd-9096-f9051e8a07ef,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-03-26,UAL,657,PHX,ORD,3,E5,1,C22,false,,2025-03-26T14:33,2025-03-26T14:24,,,,,2025-03-26T20:05,2025-03-26T19:51,Boeing 737-800,,,,,,,,e7b4ddfe-264d-4847-af8a-ba0b549efc4e,b57b4c86-4724-48f1-80be-d7de4036004a,a2f06eec-440b-48dd-9096-f9051e8a07ef,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-04-17,UAL,2100,ORD,STL,2,E10,1,A16,false,,2025-04-17T13:15,2025-04-17T13:09,,,,,2025-04-17T14:42,2025-04-17T14:47,Airbus A320,,,,,,,,27d94c01-5959-49c2-bbfb-d2e88677ac3c,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,30c8d2d4-ab3c-4e75-bfff-7786e54941ae,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-04-17,UAL,1761,STL,ORD,1,A16,1,B20,false,,2025-04-17T15:40,2025-04-17T15:39,,,,,2025-04-17T17:01,2025-04-17T16:56,Airbus A320,,,,,,,,cbabdda9-cc45-4bab-8a41-c59f7f46222b,b57b4c86-4724-48f1-80be-d7de4036004a,30c8d2d4-ab3c-4e75-bfff-7786e54941ae,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-04-20,UAL,308,ORD,BNA,1,C29,Main,A3,false,,2025-04-20T19:40,2025-04-20T19:41,,,,,2025-04-20T21:25,2025-04-20T21:18,Boeing 737-700,,,,,,,,b158a01b-af5f-4c85-80e1-801a03cb1d21,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,812e405f-26e2-44fb-83fc-db16918270b2,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-04-21,UAL,236,BNA,IAH,Main,A3,C,C30,false,,2025-04-21T16:15,2025-04-21T16:01,,,,,2025-04-21T18:37,2025-04-21T18:18,Airbus A319,,,,,,,,8af99bf2-9b89-4314-ba08-ea7a6f7d60bb,b57b4c86-4724-48f1-80be-d7de4036004a,812e405f-26e2-44fb-83fc-db16918270b2,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-04-21,UAL,787,IAH,ORD,E,E18,1,B5,false,,2025-04-21T20:25,2025-04-21T20:42,,,,,2025-04-21T23:13,2025-04-21T23:03,Airbus A321neo,,,,,,,,18bd42d0-80c9-4fa6-a9eb-cfa0200f7f59,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-04-28,UAL,752,ORD,DCA,2,E8,2,B14,false,,2025-04-28T12:45,2025-04-28T12:42,,,,,2025-04-28T15:41,2025-04-28T15:21,Boeing 737-700,,,,,,,,a2b5fe95-829e-4215-8c3e-a7f3febe74ab,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-04-28,UAL,351,DCA,IAH,2,B14,D,D4B,false,,2025-04-28T16:39,2025-04-28T16:26,,,,,2025-04-28T19:10,2025-04-28T18:57,Boeing 737-700,,,,,,,,005ea272-1c37-4705-bf13-5d13dc0603ac,b57b4c86-4724-48f1-80be-d7de4036004a,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-04-28,UAL,1780,IAH,DSM,D,D4B,Main,A5B,false,,2025-04-28T20:17,2025-04-28T20:13,,,,,2025-04-28T22:45,2025-04-28T22:24,Boeing 737-700,,,,,,,,a48accf8-9936-453f-b149-ed4363014e0d,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,862a94ad-2d70-4283-8028-244f190f3be1,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-04-29,UAL,2306,DSM,ORD,Main,A2,1,B19,false,,2025-04-29T11:38,2025-04-29T11:28,,,,,2025-04-29T13:10,2025-04-29T13:06,Airbus A319,,,,,,,,a55a299b-93d9-4e84-aeba-7f4fbee60131,b57b4c86-4724-48f1-80be-d7de4036004a,862a94ad-2d70-4283-8028-244f190f3be1,a5eff314-18e7-4c87-bd38-0131882f1b8d,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-04-29,UAL,1373,ORD,IAH,1,B9,C,C43,false,,2025-04-29T14:18,2025-04-29T14:17,,,,,2025-04-29T17:24,2025-04-29T17:16,Airbus A321neo,,,,,,,,203898d7-34a2-48cf-b158-ca66e3630e05,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-04-29,UAL,1216,IAH,OMA,E,9,Main,B12,false,,2025-04-29T20:04,2025-04-29T20:03,,,,,2025-04-29T22:30,2025-04-29T22:31,Boeing 737 MAX 9,,,,,,,,d6d81264-04cb-43a8-ada6-134b339f049c,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,1a9e1d6b-a0fa-4d1a-9d32-5946bdc660e3,,8240381a-dce7-4694-a1d8-4769a0c6507a
2025-04-30,UAL,352,OMA,ORD,Main,B14,2,E16,false,,2025-04-30T18:43,2025-04-30T18:37,,,,,2025-04-30T20:25,2025-04-30T20:06,Boeing 737-700,,,,,,,,ef05c6ec-5046-4001-8071-7dc28c258054,b57b4c86-4724-48f1-80be-d7de4036004a,1a9e1d6b-a0fa-4d1a-9d32-5946bdc660e3,a5eff314-18e7-4c87-bd38-0131882f1b8d,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-05-06,UAL,1379,ORD,EWR,1,C3,C,85,false,,2025-05-06T11:55,2025-05-06T12:13,,,,,2025-05-06T15:12,2025-05-06T16:32,Boeing 737-900ER,,,,,,,,af75ca08-1b04-4ff7-9c7a-10e2572975cf,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,4427d229-a1e2-4955-81fa-9b5c0f103f12,,24012541-435d-4a27-af8a-4791336f1965
2025-05-06,UAL,1850,EWR,RDU,A,21,2,D19,false,,2025-05-06T16:58,2025-05-06T17:39,,,,,2025-05-06T18:43,2025-05-06T19:40,Boeing 737 MAX 9,,,,,,,,9395169a-9d5f-45e7-8384-ad23a1a88ec1,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,7852b092-092d-4c60-a638-d43993aa2899,,8240381a-dce7-4694-a1d8-4769a0c6507a
2025-05-07,UAL,530,RDU,DEN,2,D15,Main,B19,false,,2025-05-07T08:00,2025-05-07T08:02,,,,,2025-05-07T10:05,2025-05-07T10:00,Boeing 737-800,,,,,,,,317ec96d-e88f-48bc-897f-a30dd5f42398,b57b4c86-4724-48f1-80be-d7de4036004a,7852b092-092d-4c60-a638-d43993aa2899,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-05-07,UAL,1727,DEN,ORD,Main,B25,1,B2,false,,2025-05-07T11:20,2025-05-07T11:37,,,,,2025-05-07T14:55,2025-05-07T15:06,Airbus A321neo,,,,,,,,af390869-e465-46d5-9300-8d1f334191e6,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-05-08,UAL,2326,ORD,TPA,1,C16,,A8,false,,2025-05-08T07:15,2025-05-08T07:23,,,,,2025-05-08T11:06,2025-05-08T11:16,Airbus A321neo,,,,,,,,d3b56e43-c930-41c5-b76c-7e3fc0cf06b0,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,af50854a-e728-4e40-885b-d8b73b69f6e8,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-05-08,UAL,326,TPA,IAD,,A7,Main,16,false,,2025-05-08T13:45,2025-05-08T13:51,,,,,2025-05-08T16:06,2025-05-08T17:13,Boeing 737-900ER,,,,,,,,f10a455d-988e-4c50-9d9c-bd8a5383e2c7,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,519696f5-bda6-457c-ae4c-dd1cb07e20de,,24012541-435d-4a27-af8a-4791336f1965
2025-05-09,UAL,708,IAD,ORD,Main,D12,1,B20,false,,2025-05-09T06:22,2025-05-09T06:16,,,,,2025-05-09T07:34,2025-05-09T07:51,Airbus A320,,,,,,,,fbe4bb8b-74eb-49e5-bc41-52099c7ac315,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-05-20,UAL,1989,ORD,BOS,1,B10,B,B27,false,,2025-05-20T18:25,2025-05-20T19:05,,,,,2025-05-20T21:57,2025-05-20T23:26,Airbus A321neo,,,,,,,,9bffccb5-d205-4706-a053-0455b05a2d0d,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,813ec62f-c303-44d9-a041-a4434d6fd652,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-05-21,UAL,1504,BOS,ORD,B,B27,2,E6,false,,2025-05-21T15:05,2025-05-21T15:47,,,,,2025-05-21T17:02,2025-05-21T17:51,Boeing 737-800,,,,,,,,422b5a27-113b-4b16-b9cc-5dba288c6937,b57b4c86-4724-48f1-80be-d7de4036004a,813ec62f-c303-44d9-a041-a4434d6fd652,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
